course_id,course_gpa,valid_sections,total_graded,title,description,department,difficulty_score,difficulty_tier
PHYSICS194,3.5297619047619047,18.0,672.0,Research Communication for Physics Majors,"Students learn the fundamentals of communicating about research. Topics include preparing abstracts, proposals, and literature reviews. Provides preparation for presentation of independent research projects in PHYSICS 121 and PHYSICS 196.",PHYSICS,3.0406234091460935,medium
SOCIOL10C,3.4115702479338843,14.0,1210.0,Probability and Statistics,"An introduction to probability and statistics. Emphasis on a thorough understanding of the probabilistic basis of statistical inference. Emphasizes examples from sociology, anthropology, and related social science disciplines.",SOCIOL,3.556243300364427,medium
CHEM152,3.2989690721649483,12.0,485.0,Advanced Analytical Chemistry,"In-depth treatment of modern instrumental methods for quantitative analysis of real samples and basic principles of instrument design. Laboratory experiments using spectroscopic, chromatographic, mass spectrometric, and other instrumental methods. Materials Fee",CHEM,4.047474302274461,medium
EDUC122A,3.5458715596330275,12.0,436.0,Foundations of Elementary Mathematics Learning I,"Provides understanding of fundamental mathematics necessary to teach for conceptual understanding and higher-level reasoning and problem solving. Conceptual understanding of place value, fractions, proportionality, geometry, algebra, functions, probability, statistics, and measurement. Instructional applications of these concepts in grades K-8 teaching.",EDUC,2.970343841914881,medium
PUBHLTH163,3.172291296625222,10.0,563.0,Introduction to Environmental Health Science,"Explores environmental health's role in disease prevention and human well-being. Topics include air and water quality, food safety, built environment, radiation exposure, climate change, environmental justice, children's health, and policy interventions for public health improvement.",PUBHLTH,4.600115517369847,medium
EECS150,2.7984921178889652,11.0,1459.0,Continuous-Time Signals and Systems,"Characteristics and properties of continuous-time (analog) signals and systems. Analysis of linear time-invariant continuous-time systems using differential equation convolutional models. Analysis of these systems using Laplace transforms, Fourier series, and Fourier transforms. Examples from applications to telecommunications.",EECS,6.230842228967969,hard
PSYCH122I,3.5940525587828493,10.0,1446.0,Organizational/Industrial Psychology,"Introduction to applied psychology in organizations, including personnel testing, selection, training and evaluation, job and classification analysis, job satisfaction and motivation, organizational development, leadership, market research, and consumer psychology. Potential ethical problems are discussed.",PSYCH,2.7601506505581446,medium
PSCI139H,3.6294989414255463,7.0,1417.0,Clinical Sport Psychology,"An interdisciplinary introduction to clinical sport psychology, that includes, among other things, an introduction to psychopathology in sport; plus the use of psychological skills training, including anxiety reduction techniques, visualization, self-efficacy, coping skills, concentration, and goal-setting in sports.",PSCI,2.6055131706139782,medium
INTLST1,3.8531159320160286,32.0,7237.0,Introduction to Global Studies,"Ongoing historical processes that increase global integration, the social, economic, and political interdependence of different regions, cultures, and peoples. Topics include ancient empires, colonialism, nationalism, industrialization, modern imperialism and warfare, decolonization, global social movements, conflict, inequality, and global governance.",INTL ST,1.6299674218086313,easy
ECON15A,2.959754624035691,54.0,10759.0,Probability and Statistics in Economics I,"An introduction to probability, statistics, and econometrics. Emphasis on a thorough understanding of the probabilistic basis of statistical inference. Examples from economics.",ECON,5.527322555003489,hard
ECON164AW,2.9158576051779934,10.0,309.0,The Industrial Revolution in Western Europe,"How do economists explain the process of economic development during the past three centuries? Has the process of industrialization affected living standards? Focusing on these questions, students learn how to apply economic theory and quantitative methods.",ECON,5.71882656379448,hard
PSCI192S,3.7294117647058824,5.0,85.0,Health and the Latino Paradox,"Examines research and theories concerning the physical and mental health of U.S. Latino populations. Contemporary accounts, health care implications, and new directions for understanding sources of risks and resilience for health in Latino populations are evaluated and discussed.",PSCI,2.169636049895673,easy
PSYCH14P,3.4925373134328357,4.0,134.0,Scientific Python for Research,"Introduces Python for data analysis and modeling encountered in cognitive science and neuroscience. Topics include data structures, execution control, graphic visualization, and interaction with sound and display interfaces. Application in statistical analysis, model simulation, and stimulus presentation and experimental control.",PSYCH,3.2030184567057542,medium
PUBHLTH102,3.4866760168302946,18.0,1426.0,Social Epidemiology,"Overviews evidence linking environmental factors to mental and physical disorders including such variables as socioeconomic status, income inequality, work stress, job loss, social capital, location, and other demographic characteristics. Measurement and research design issues of both individual and aggregate levels.",PUBHLTH,3.2285887989592537,medium
PHYSICS137,3.1308724832214767,9.0,298.0,Introduction to Cosmology,"Solution of the differential equations governing the expansion of the Universe. Observational determinations of the parameters governing the expansion. Big Bang inflation, primordial nucleosynthesis, and cosmic microwave background. Dark matter, dark energy, and large-scale structure of the Universe.",PHYSICS,4.780808170597538,medium
UPPP109,3.580168776371308,6.0,474.0,Housing and Urban Development Policy,"Surveys public policy issues and develops analytic techniques in the areas of housing and urban development. Examines a range of policy topics including housing assistance to low- and moderate-income families, housing finance system, incentives for economic development, and neighborhood preservation.",UPPP,2.82071968367657,medium
PHYSICS15,3.3815789473684212,5.0,152.0,Physics of Music,"Introduces basic physical principles underlying generation and properties of music, including basic properties of sound waves, musical scales and temperament, musical instruments, and acoustics of music halls. No mathematics background required, but high school algebra is recommended.",PHYSICS,3.6870825791263973,medium
PSYCH112P,3.3019607843137253,4.0,255.0,Research in Perception and Psychophysics,"Introduction to design and practice of experiments: students perform auditory, visual, tactile, or other experiments. Emphasis on methodology, finding and reading previous research, generating research ideas, statistical analysis.",PSYCH,4.034422735572476,medium
PSYBEH196,3.875,6.0,112.0,Research Seminar in Psychology and Social Behavior,"Special topics research seminar. Content varies with interest of instructor. Capstone seminar for students who have conducted research with, or have a background in, the research topics of the PSB faculty member offering this seminar in a given quarter.",PSY BEH,1.5344965480080466,easy
STATS8,2.984829329962073,50.0,6328.0,Introduction to Biological Statistics ,"Introductory statistical techniques used to collect and analyze experimental and observational data from health sciences and biology. Includes exploration of data, probability and sampling distributions, basic statistical inference for means and proportions, linear regression, and analysis of variance.",STATS,5.4179322859347865,hard
SOCSCI164B,3.679335954565312,18.0,2289.0,Domestic Gangs,Examines the history and development of California street gangs and the role of historical events in that development. Students will be able to contrast and compare gang cohort behaviors between some of the major gangs in California.,SOC SCI,2.388095495090873,medium
ENGRCEE162,3.120240480961924,11.0,499.0,Introduction to Environmental Chemistry,"Basic concepts from general, physical, and analytical chemistry as they relate to environmental engineering. Particular emphasis on the fundamentals of equilibrium and kinetics as they apply to acid-base chemistry, gas solubility, and redox reactions. Laboratory sessions. Materials Fee",ENGRCEE,4.827191071012248,medium
EDUC109,3.939622641509434,10.0,265.0,Reading and Writing in Mathematics and Science,"Emphasis is placed on understanding the literacy processes (listening, speaking, viewing, thinking, reading, and writing) as they relate to middle and high school mathematics and science. Students integrate literacy-related strategies with curriculum-based goals supported in the California State Frameworks.",EDUC,1.2525754693161688,easy
INTLST176C,2.9363636363636365,5.0,110.0,Political Power in Contemporary China,"Analyzes the sources of political power in contemporary China, including historical legitimacy, political institutions, and Chinese Communist Party power. Identifies challenges to the CCP’s rule and rising socio-political issues such as mass protest, censorship, and the environment.",INTL ST,5.629367477992458,hard
EAS40,3.5571955719557193,9.0,271.0,Topics in East Asian Popular Culture,Selected topics in the popular cultural traditions of East Asia designed to introduce students both to problems in situating culture in a specific time and place and to contemporary theories of popular culture and their application to East Asian contexts.,EAS,2.9209419961443497,medium
EDUC176,3.323671497584541,7.0,207.0,"Psychology of Learning, Abilities, and Intelligence","Overview of classic positions on the mind, human abilities, and intelligence, especially as related to academic achievement. Contrasting views: psychometric versus information processing; experimental versus correlational research.",EDUC,3.9397081345980647,medium
ECON105C,3.2240921169176264,11.0,1129.0,Intermediate Quantitative Economics III ,An advanced and mathematical version of ECON 100C for students in the Quantitative Economics major.,ECON,4.374130587121726,medium
MATH173A,3.0764705882352943,12.0,340.0,Introduction to Cryptology I,"Introduction to some of the mathematics used in the making and breaking of codes, with applications to classical ciphers and public key systems. Includes topics from number theory, probability, and abstract algebra.",MATH,5.018140482603815,hard
POLSCI147D,3.5,3.0,112.0,International Organizations,"Active learning course that examines origins, decision-making processes, activities, and evolution of leading international organizations (e.g. U.N., NATO, EU, AU, WTO, World Bank, IMF). Activities include drafting reforms, applying theory, assessing dysfunctions, and participating in U.N. negotiation simulations.",POL SCI,3.1704619316579934,medium
MGMT4A,3.328998699609883,10.0,1538.0,Basic Economics for Managers I,Microeconomic principles for managers. Useful applications of basic economic principles to situations in business as well as in various professions.,MGMT,3.916467819650948,medium
EARTHSS15,3.171611598111935,18.0,2966.0,Introduction to Global Climate Change,"Introduction of scientific, technological, environmental, economic, and social aspects underlying the threat and understanding of global climate change. Human and natural drivers of climate. Impacts of climate on natural, managed, and human systems, including their vulnerability and ability to adapt.",EARTHSS,4.603080752673996,medium
LPS29,3.326923076923077,32.0,2080.0,Critical Reasoning,"Introduction to analysis and reasoning. The concepts of argument, premise, and conclusion, validity and invalidity, consistency and inconsistency. Identifying and assessing premises and inferences. Deductive versus inductive reasoning, and introduction to the probability calculus. Evaluating definitions. Informal fallacies.",LPS,3.9255228779579685,medium
EARTHSS23,3.1568201563857516,14.0,2302.0,Air Pollution: From Urban Smog to Global Change ,"Air pollution occurs on regional to global scales. A wide range of air pollution sources and physical, chemical, and meteorological sciences behind air pollution are introduced. The consequences of air pollution to our society are also discussed.",EARTHSS,4.667609517042827,medium
MSE165A,3.14,5.0,150.0,Thermodynamics of Materials,Treatment of the laws of thermodynamics and their application in understanding properties and equilibrium states of engineering materials. Develops relationships pertaining to multiphase equilibrium and presents graphical constructions for interpretation of phase diagrams. Statistical thermodynamics in relation to materials phenomena.,MSE,4.740988699961942,medium
ENGLISH103,3.4698189134808852,40.0,994.0,"Topics in Literature, Theory, and Criticism","A series of lectures on and discussions of announced topics in literary criticism, theory, history, genres, modes, major authors.",ENGLISH,3.302129165754569,medium
SOCSCI17,3.6395939086294415,9.0,197.0,Global Environmental Issues,"Examines problems such as global climate change, growing human populations, fisheries depletion, ocean acidification, biodiversity loss, deforestation, and food security. Introduces political, social, and economic factors contributing to environmental issues and their disproportional impacts on the world’s poor and minorities.",SOC SCI,2.561473125561567,medium
PUBHLTH150,3.9449035812672175,5.0,363.0,Public Health and Wellness,"Presents information about wellness from both science and policy perspectives in order to demonstrate the role of wellness in public health. Emphasizes the conditions that create wellness in the individual, the community, the nation, and the world.",PUBHLTH,1.22953697695117,easy
DANCE144A,3.8622047244094486,11.0,254.0,Advanced Studio Workshop in Modern/Contemporary IV,Synthesis of fundamentals and performance technique. Aims to bring students to the preprofessional level.,DANCE,1.590316889182455,easy
ARTHIS114,3.6515151515151514,7.0,198.0,Studies in Western Medieval Art,"Selected topics on the development of art and architecture in Western Europe between ca. 700 and 1400. Examples: Romanesque painting, Gothic architecture.",ART HIS,2.509465817051955,medium
ITALIAN2C,3.392523364485981,6.0,107.0,Intermediate Italian,"Third quarter of second-year Italian in a hybrid and fully online format. Students are taught to conceptualize in Italian as they learn to understand, read, write, and speak. Classes are conducted entirely in Italian.",ITALIAN,3.639336745663587,medium
EASIAN140,3.1487603305785123,4.0,121.0,Topics in Korean Literature and Society,Studies in Korean texts in their social and cultural context(s). Conducted in English.,E ASIAN,4.702771106426539,medium
POLSCI121C,3.1740812379110253,7.0,517.0,U.S. Elections and Voting Behavior,"Examines how voters evaluate political parties, candidates, and issues in electoral campaigns to reach their decisions. Numerous controversies concerning the degree of issue voting, sophistication of candidate evaluations, and the decline of political parties are discussed.",POL SCI,4.592306765416941,medium
ENGLISH100,3.4653087205601527,33.0,1571.0,Introduction to Literary Theory,"Using Plato and Aristotle as points of departure, addresses a range of perspectives and problems in literary theory. To be taken by English majors in the junior year.",ENGLISH,3.321805217732973,medium
FLM&MDA101C,3.272781065088757,17.0,1690.0,History of Film III: The Contemporary Era,"The aesthetic, industrial, and socio-historical developments of cinema in the U.S. and internationally from the late 1960s to the present. Includes New Hollywood and independent U.S. films, ethnic cinemas, postcolonial cinemas, East-Asian new waves, and digital filmmaking. Materials Fee",FLM&MDA,4.16172143039027,medium
SOCIOL110,3.1378016085790885,50.0,3730.0,Research Methods,"Methods of data collection and analysis used by sociologists. Experimental methods, surveys, and interviews, field research and participant observation, demographic methods, historical and comparative approaches.",SOCIOL,4.750579346000141,medium
FLM&MDA85B,3.113913751017087,16.0,2458.0,Broadcast Media History and Analysis,"History of broadcast media from the radio era to the present day, including social, political, institutional, and audience analysis as well as methods of visual and aural analysis of these media.",FLM&MDA,4.854791900829461,medium
KOREAN2B,3.321656050955414,16.0,314.0,Intermediate Korean,Designed to develop writing and reading skills as well as communicative skills in authentic situations for students without previous initial background in Korean. Students also introduced to aspects of Korean culture as related to lesson topics and basic Chinese characters.,KOREAN,3.9485006703789876,medium
BME132,3.9315068493150687,4.0,73.0,Introduction to Computational Biology,"The use of theories and methods based on computer science, mathematics, and physics in molecular biology and biochemistry. Basics in biomolecular modeling. Analysis of sequence and structural data of biomolecules. Analysis of biomolecular functions.",BME,1.2879812162251771,easy
CRM/LAWC104,3.6439665471923535,14.0,1674.0,Sociology of Law,"Examines law creation and law enforcement in their social and political context. Discusses the major theories of law and the modern state, and presents case studies in order to evaluate the strengths and weaknesses of these theoretical perspectives.",CRM/LAW,2.5423971646972023,medium
ENGRCEE160,3.0960878517501715,11.0,1457.0,Environmental Processes,"Introduction to environmental processes in air and water, mass balances, and transport phenomena. Fundamentals of water-quality engineering including water and wastewater treatment.",ENGRCEE,4.9325587118510725,medium
FLM&MDA117A,3.6468200270635993,31.0,739.0,Introduction to Screenwriting,"Introduction to the technique and format of the screenplay, with a particular focus on its three act structural elements: coverage, treatment, and 60 beat outline. Materials Fee",FLM&MDA,2.529948646584402,medium
CRM/LAWC109,3.114503816793893,16.0,1179.0,Juvenile Delinquency,"Patterns of delinquent behavior, theories that explain behavior, current research aimed at enhancing exploratory power. Attempts to prevent and control delinquency are put in historical perspective. Development of the current juvenile justice system and evolution of modern juvenile law.",CRM/LAW,4.852217695002978,medium
ENGR189,3.3958333333333335,4.0,96.0,Senior Project - Topics Vary,Multidisciplinary group senior project of theoretical or applied nature involving design.,ENGR,3.624896760449645,medium
SOCSCI115D,3.35,9.0,160.0,International Business,"Introduction to conducting business in the international arena, decision making in the organization, and globalization of markets and production. Topics covered range from tax and finance to ethics, marketing, and more. Continuing corporate regulatory scandals discussed.",SOC SCI,3.824848085117972,medium
PHYSICS120,3.5533333333333332,6.0,150.0,Electronics for Scientists,"Applications of modern semiconductor devices to physical instrumentation. Characteristics of semiconductor devices, integrated circuits, analog and digital circuits. Materials Fee",PHYSICS,2.937791299316668,medium
JAPANSE3A,3.2839506172839505,8.0,162.0,Advanced Japanese,"Students are taught to conceptualize in Japanese as they learn to understand, read, write, and speak. Authentic Japanese texts are used. Approximately 360 kanji (Chinese characters) in addition to the 270 characters learned in 1A-B-C and 2A-B-C are introduced.",JAPANSE,4.11299342841105,medium
EDUC106,3.475149105367793,30.0,2012.0,Early Childhood Education Curriculum and Instruction,"Designed to provide an introductory survey of the nature, needs, and education of young children. Explores questions such as ""What should we teach young children?"" and ""How should we teach?""",EDUC,3.278875807314054,medium
SPANISH187,3.5294117647058822,8.0,187.0,Selected Topics in Spanish Linguistics,Major topics in Spanish linguistics.,SPANISH,3.0421509211756455,medium
ECON145FW,2.976047904191617,8.0,167.0,Economics of the Environment II,"Applications of tools covered in ECON 145E to topics in environmental economics. Emphasis on independent research papers. Syllabus and classes include writing technique and use cutting-edge research papers as a base for developing effective reading, writing, and research skills.",ECON,5.456241908813607,hard
I&CSCI5,3.4842401124272233,22.0,4981.0,Global Disruption and Information Technology,"Explores how new forms of information technology may support transition to a sustainable civilization. Topics include design and implementation of IT systems, science of global change, online community building, and “green IT”. Activities involve reading, writing, discussion, and final project.",I&C SCI,3.2392156130427336,medium
EECS170LA,3.4393305439330546,91.0,2390.0,Electronics I Laboratory,"Laboratory accompanying EECS 170A to perform experiments on semiconductor material properties, semiconductor device physics and operation principles, and transistor amplifiers to improve experimental skills and to enhance the understanding of lecture materials.",EECS,3.4351369449123776,medium
EDUC180,3.6466165413533833,27.0,931.0,Interdisciplinary Topics in Education,Analysis of issues in education from interdisciplinary perspectives. Topics covered vary with interests of instructor.,EDUC,2.530836368125684,medium
ARTHIS125,3.676767676767677,3.0,99.0,Studies in Southern Baroque Art,Selected topics determined by individual faculty members exploring historical developments and individual artists of the seventeenth and eighteenth centuries in Italy and Spain. Example: Rome in the seventeenth century.,ART HIS,2.399299797950947,medium
ENGRCEE173,3.715384615384615,7.0,130.0,Watershed Modeling,"Basic principles of hydrologic modeling are practiced. Concepts of watershed delineation, land use change impact, design studies, and GIS tools are discussed. Focus on the USACE (HEC) software tools (HEC-HMS, and HEC-RAS) along with their associated GIS interfaces.",ENGRCEE,2.2308305318180253,easy
CRM/LAWC118,3.5268166089965396,6.0,1156.0,Domestic Violence,General perspectives about domestic violence and theoretical accounts about what causes such behavior.,CRM/LAW,3.0534724809240883,medium
DANCE193,3.9565217391304346,47.0,1472.0,Selected Topics in Dance,Directed group studies of topics in dance.,DANCE,1.1788518993884938,easy
MATH105A,3.070861678004535,40.0,1764.0,Numerical Analysis I,"Introduction to the theory and practice of numerical computation with an emphasis on solving equations. Solving transcendental equations; linear systems, Gaussian elimination, QR factorization, iterative methods, eigenvalue computation, power method.",MATH,5.042609770543875,hard
LITJRN103,3.4837929366231255,71.0,2067.0,Lectures on Topics in Literary Journalism,"A series of lectures on, and discussions of, announced topics in literary journalism and the literature of fact. Examples include ""Travel Literary Journalism""; ""Literature of True Crime""; ""Narratives in the Digital Age""; ""Journalism on the Edge"".",LIT JRN,3.241166450738494,medium
HUMAN1BES,2.8354430379746836,9.0,158.0,Humanities Core Writing: Entry Level Writing,"A small writing course for Entry Level Writing students exploring the ideas presented in the companion lecture course and illustrated in the literary, historical, philosophical, and media works assigned.",HUMAN,6.069641092556634,hard
ENGRCEE122,3.307550644567219,12.0,543.0,Transportation Systems II: Operations and Control,"Introduction to fundamentals of urban traffic engineering, including data collection, analysis, and design. Traffic engineering studies, traffic flow theory, traffic control devices, traffic signals, capacity and level of service analysis of freeways and urban streets. Laboratory sessions.",ENGRCEE,4.010036554574725,medium
BME110B,3.191345503718729,12.0,1479.0,Biomechanics II,"Introduction to biomechanics from subcellular to tissue levels. Introduction to stress, strain, and constitutive laws of cells and tissues. Emphasis is placed on biosolids. Introduction to elastic and viscoelastic behaviors with emphasis on the standard linear model of viscoelasticity.",BME,4.516990122122182,medium
ASIANAM138,3.711864406779661,3.0,59.0,Race and Urban Space,"Examines how ethnic and racial processes shape and structure interactions in urban settings, such as schools, housing, employment, and public spaces, with attention to the international impact of globalization and postcolonial forces.",ASIANAM,2.246187703607177,easy
LINGUIS51,3.5610200364298725,5.0,549.0,Acquisition of Language,"What children say, what they mean, and what they understand. Theories about the learning of language by one-, two-, and three-year olds. Comparison of kinds of data on which these theories are based.",LINGUIS,2.9042574855024466,medium
ANTHRO149,3.198473282442748,6.0,131.0,Special Topics in Archaeology,Studies in selected areas of Archaeology. Topics addressed vary each quarter.,ANTHRO,4.4858946574426835,medium
ITALIAN1C,3.4415954415954415,19.0,351.0,Fundamentals of Italian,"Third quarter of first-year Italian in a hybrid or online format. Students are taught to conceptualize in Italian as they learn to understand, read, write, and speak. Classes are conducted entirely in Italian.",ITALIAN,3.4252561604505782,medium
CBE105,3.2661498708010335,13.0,387.0,Engineering Physical Chemistry,"Provides an integrated view of both classical and molecular perspectives on thermodynamics, thermodynamic potentials, entropy, and the second law. Students learn how to use statistical mechanics to create a bridge between the quantum mechanical world and the familiar macroscopic one.",CBE,4.190650508542198,medium
SOCIOL170A,3.199074074074074,5.0,216.0,Vietnam War,Examines social structures and social changes in Vietnamese and U.S. societies through the study of the Vietnam War.,SOCIOL,4.483273659278321,medium
COMLIT150,3.126315789473684,5.0,95.0,Literature in Translation,The study of literary works in one or more genres in English translation. May be a comparative study of works from several different original languages or a concentration on works from a single cultural/linguistic tradition.,COM LIT,4.800687085891625,medium
CHC/LAT139,3.48068669527897,10.0,233.0,Special Topics in Chicano/Latino History,Studies in selected areas of Chicano/Latino History. Topics addressed vary each quarter.,CHC/LAT,3.2547176595712957,medium
CRM/LAWC139,3.479122434536447,20.0,2826.0,Police and Change,"Organizational efforts to modify police conduct are addressed by focusing on the history of policing in the United States including training, education, and the contributions of women.",CRM/LAW,3.2615418633733486,medium
CRM/LAWC103,3.5794392523364484,6.0,535.0,US Legal Thought,"Evolution of legal thought in socio-historical context from 19th century to present; emphasizes the rise and fall of legal classicism and modern socio-legal critiques, including the law and society movement, critical legal studies, feminist legal theory, and critical race studies.",CRM/LAW,2.8239022865234262,medium
ECON128,3.9158878504672896,5.0,107.0,Machine Learning for Economists,"Develops the theory and computation of recent methods at the intersection of econometrics and machine learning as used in economics and business. Building on intermediate econometrics, it introduces causal random forests, double machine learning, and neural networks.",ECON,1.356120260071137,easy
SOCIOL176,2.952054794520548,7.0,146.0,International Divided Cities,"Investigates urban divisions in international cities where deep-seated nationalistic ethnic differences create pressures for intergroup conflicts, autonomy, or territorial separation, and can incite violence. Urban political polarization as it is manifest in the urban setting.",SOCIOL,5.560913633794902,hard
MGMT154,3.341216216216216,11.0,888.0,Global Marketing,"Students are exposed to the challenges and opportunities facing marketers in the international marketplace. Special attention is given to the management of cultural differences in product development, distribution systems, pricing, and promotion.",MGMT,3.8631679950052704,medium
MATH118,3.2540983606557377,5.0,122.0,The Theory of Differential Equations,"Existence and uniqueness of solutions, continuous dependence of solutions on initial conditions and parameters, Lyapunov and asymptotic stability, Floquet theory, nonlinear systems, and bifurcations.",MATH,4.24322611765796,medium
SOCIOL149,2.8461538461538463,3.0,104.0,Special Topics: Structures,Studies in selected areas of structures. Topics addressed vary each quarter.,SOCIOL,6.022914395457901,hard
EDUC120B,3.8128342245989306,5.0,187.0,Applied Positive Psychology in Education,"Covers select positive psychology topics, theories, and interventions at an advanced level. Students focus on developing an understanding of positive psychology evidence-based practices that can be applied in classrooms and schools to promote learning in an academic environment.",EDUC,1.805699365618465,easy
MGMT141,3.574675324675325,28.0,1848.0,Investments,"Foundations of investment management. Theory and empirical evidence related to portfolio theory, market efficiency, asset pricing models, factor models, and option pricing theory. Students are expected to combine market research results and electronic information sources to create optimal investment strategies.",MGMT,2.8446852751735876,medium
PSYCH112LM,3.089302325581395,37.0,1075.0,Research Methods in Psychology Laboratory,Required laboratory section and co-requisite for PSYCH 112M.,PSYCH,4.962161074309657,hard
EARTHSS142,3.025531914893617,9.0,235.0,Atmospheric Chemistry,"Chemistry of the troposphere and stratosphere. Topics include processes controlling the lifetime and reaction pathways of chemicals in the atmosphere, the role of the atmosphere in biogeochemical cycles, and interactions between atmospheric chemistry and the physical climate system.",EARTHSS,5.2403642326732465,hard
ART127B,3.727272727272727,11.0,253.0,Issues in Experimental Film History,"A critical study of experimental film/video art genres and production techniques considering their narrative, structural, iconographic, and cultural aspects. Hollywood narrative, Nouvelle Vague, American Independent, and Video Art compared in terms of production innovation, design, and conceptual content. Materials Fee",ART,2.178967759748936,easy
ANTHRO10C,3.352087114337568,11.0,551.0,Probability and Statistics,"An introduction to probability and statistics. Emphasis on a thorough understanding of the probabilistic basis of statistical inference. Emphasizes examples from sociology, anthropology, and related social science disciplines.",ANTHRO,3.8157428936300244,medium
MGMT196,3.4357142857142855,5.0,140.0,Decision Analysis,"Use of decision analysis digital technologies for multiple objective decisions under certainty; decision-making under risk using decision trees; fitting probability distributions to judgments or data; and Monte Carlo simulation, applied to business, government, not-for-profit, and personal decisions.",MGMT,3.4509131402836997,medium
LPS91,3.375,7.0,248.0,The Philosophy of Sex,"Discusses the origins of biological sex, dynamics of sexual selection, sex differences in humans, and the construction of gender in human societies. Seeks to understand the role social values play in the creation of science.",LPS,3.715783726207976,medium
DANCE153C,3.868217054263566,10.0,258.0,Advanced Studio Workshop in Jazz III,Advanced jazz: principles of jazz dance and contemporary forms incorporating the personal views of the instructor.,DANCE,1.564087653138665,easy
COMLIT160,3.4086021505376345,5.0,93.0,World Cinema ,Comparative analysis of contemporary film in languages other than English.,COM LIT,3.569191845952604,medium
BIOSCI9K,3.6666666666666665,7.0,516.0,Global Change Biology,"Field trips and lectures that address ways in which humans are altering the global environment, with consequences for the ecology of animals, plants, and microbes.",BIO SCI,2.443366205591351,medium
ENGLISH9,3.6608357628765793,13.0,1029.0,Shakespeare,"Plays by William Shakespeare are used to explore the playwright’s poetic gifts, theatrical imagination, and inquiry into human relationships and the human condition.",ENGLISH,2.4688039569406204,medium
BME160,3.4911764705882353,12.0,680.0,Tissue Engineering,"Quantitative analysis of cell and tissue functions. Emerging developments in stem cell technology, biodegradable scaffolds, growth factors, and others important in developing clinical products. Applications of bioengineering.",BME,3.208955234802698,medium
ENGRCEE152,3.454248366013072,9.0,306.0,Computer Methods in Structural Analysis and Design,"Matrix techniques for indeterminate framed structures. Computer implementation using the stiffness method. Software packages for design of reinforced concrete, steel, and/or timber structures.",ENGRCEE,3.3700568368527577,medium
MATH107L,3.4125,4.0,80.0,Numerical Differential Equations Laboratory,Provides practical experience to complement the theory developed in Mathematics 107.,MATH,3.552187187842981,medium
FLM&MDA145,3.373996789727127,20.0,623.0,Topics in Popular Culture and Media,"Considers the forms, ideologies, consumption, and marketing of popular entertainment and technologies. May focus on cultural studies methods, transnational approaches, and synergy between media.",FLM&MDA,3.7201603056184895,medium
CHINESE1MB,3.5033112582781456,8.0,151.0,Fundamentals of Mandarin Chinese - Mandarin Background Track,"Natural approach emphasizing four fundamental skills: listening, speaking, reading and writing. Specifically designed for students with previous background in Mandarin Chinese. Conducted in Mandarin Chinese using the Pinyin system of Romanization, traditional and simplified Chinese characters.",CHINESE,3.156016321206339,medium
EECS166A,2.7870722433460076,11.0,263.0,Industrial and Power Electronics,"Power switching devices, pulse width modulation (PWM) methods, switching converter topologies, control, and magnetics. Materials Fee",EECS,6.280662280802379,hard
CHC/LAT158,3.414746543778802,5.0,217.0,Feminisms of Color,Surveys the development of Chicana feminist thought and practice. Focuses on historical contemporary writings by and about Chicana feminists. Draws from interdisciplinary scholarship in order to survey the diversity of Chicana feminisms.,CHC/LAT,3.5423864735630497,medium
ITALIAN1B,3.5307125307125307,21.0,407.0,Fundamentals of Italian,"Second quarter of first-year Italian in a hybrid or online format. Students are taught to conceptualize in Italian as they learn to understand, read, write, and speak. Classes are conducted entirely in Italian.",ITALIAN,3.0364762327513644,medium
PSCI118D,3.541519434628975,4.0,1132.0,Human Sexuality,"A broad survey of human sexuality encompassing genetic factors, physiological and anatomical development, customary and atypical forms of behavior, reproductive processes, and cultural determinants.",PSCI,2.9893303108534064,medium
SOCIOL120,3.2859955005624295,43.0,3556.0,Sociological Theory,"What a theory of society is and is not. Historical and contemporary models, perspectives, and schools.",SOCIOL,4.104072473058526,medium
CSE43,3.1032258064516127,11.0,310.0,Intermediate Programming,"Intermediate-level language features and programming concepts for larger, more complex, higher-quality software. Functional programming, name spaces, modules, class protocols, inheritance, iterators, generators, operator overloading, reflection. Analysis of time and space efficiency.",CSE,4.901418853713422,medium
WRITING50,3.5194761584956344,454.0,8934.0,Critical Reading and Rhetoric,"Critical reading and analysis conducted through literary, academic, journalistic, and fictional genres. Students analyze and apply rhetorical principles in a range of writing assignments. Letter Grade with P/NP Option.",WRITING,3.0854957420437596,medium
ENGRMAE107,3.4370396352157138,18.0,2851.0,Fluid Thermal Science Laboratory,"Fluid and thermal science laboratory. Experimental analysis of fluid flow, heat transfer, and thermodynamic systems. Probability, statistics, and uncertainty analysis. Report writing is emphasized and a design project is required. Materials Fee",ENGRMAE,3.4451312045355014,medium
CBEMS165,3.090909090909091,5.0,286.0,Materials Kinetics and Phase Transformations,"Treatment of the kinetics of solid-state reactions and reactions at interfaces. Thermodynamics and kinetics of phase transformations, including solidification processes, diffusional and diffusionless phase transformations.",CBEMS,4.9551514410943,medium
INTLST146,3.6993865030674846,5.0,163.0,Global Indigeneity,"Situates the interdisciplinary fields of Native American and Indigenous Studies within a transnational context, focusing on the global dimensions of indigeneity informing local histories, politics, and experiences. Examines settler colonialism, sovereignty, and the enduring legacies of colonialism as global phenomena.",INTL ST,2.3006234863635435,medium
